interval_from,10_anomaly,10_mean,10_std,15_anomaly,15_mean,15_std,1_anomaly,1_mean,1_std,9_anomaly,9_mean,9_std,total_anomaly,total_mean,total_std
2019-11-29 00:00:00+00:00,False,-17.53077430244586,2.6003045773083464,False,-17.055921167181896,2.8526963328331045,False,-14.817425463246654,2.4891963990992174,False,-18.034743663580993,2.3944173401234563,False,-17.533554764583528,2.5841536665602725
2019-12-04 00:00:00+00:00,False,-19.99771336429843,2.601020211240668,False,-19.462807339575303,2.853260921573909,False,-14.843364417495064,2.4904426665974406,False,-17.776703094193955,2.3953792038702724,False,-17.825765269620927,2.5850257550678024
2019-12-05 00:00:00+00:00,True,-20.91759650198065,2.601163338027132,False,-20.21696103724755,2.8533738393220696,False,-14.884907040965842,2.4906919200970856,False,-17.20955455558822,2.395571576619636,True,-17.85502675653563,2.585200172769308
2019-12-10 00:00:00+00:00,False,-20.23982518135204,2.601878971959454,False,-19.676571138911118,2.853938428062874,False,-14.945342169177085,2.491938187595309,False,-16.98322690789564,2.396533440366452,False,-17.71303703907894,2.586072261276838
2019-12-11 00:00:00+00:00,False,-18.770190263571145,2.602022098745918,False,-19.447115999535256,2.8540513458110346,False,-15.027958637646872,2.4921874410949534,False,-16.916461753837478,2.396725813115815,False,-17.554842990060422,2.5862466789783443
2019-12-16 00:00:00+00:00,False,-17.922754860710803,2.6027377326782397,False,-20.5080984816572,2.854615934551839,False,-15.135816131723189,2.493433708593177,False,-16.867141396160267,2.3976876768626316,False,-17.505069275461135,2.5871187674858738
2019-12-17 00:00:00+00:00,False,-18.684816393270843,2.602880859464704,False,-21.33511947808605,2.8547288523,False,-15.271057736073564,2.4936829620928216,True,-16.84971093771177,2.3978800496119947,False,-17.56665173394818,2.58729318518738
2019-12-22 00:00:00+00:00,True,-16.047834330228245,2.6035964933970255,False,-20.508938642440608,2.8552934410408044,False,-15.435597385195413,2.4949292295910452,False,-16.917756181365018,2.398841913358811,False,-17.71210399736015,2.58816527369491
2019-12-23 00:00:00+00:00,False,-17.015441697713605,2.60373962018349,False,-19.534852641306347,2.855406358788965,False,-15.631349013586153,2.49517848309069,False,-17.124862929993064,2.399034286108174,False,-17.913939697535636,2.5883396913964156
2019-12-28 00:00:00+00:00,False,-17.55560266257404,2.6044552541158117,False,-20.071939248901217,2.8559709475297694,False,-15.860226555743196,2.496424750588913,False,-17.523206857838787,2.3999961498549904,False,-18.14467246631324,2.5892117799039456
